SFM Id,Allergens,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
96192, Ingredient 204, Ingredient 227, Ingredient 1610, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96196, Ingredient 227, Ingredient 1594, Ingredient 5467, Ingredient 1590, Ingredient 226, Ingredient 1988, Ingredient 9325, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96197, Ingredient 5825, Ingredient 8376, Ingredient 8386, Ingredient 9308, Ingredient 28559, Ingredient 69227, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96198, Ingredient 62, Ingredient 2030, Ingredient 6841, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96201, Ingredient 9276, Ingredient 9277, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96202, Ingredient 62, Ingredient 1590, Ingredient 28559, Ingredient 44465, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96206, Ingredient 1589, Ingredient 1594, Ingredient 2042, Ingredient 5986, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96207, Ingredient 201, Ingredient 1453, Ingredient 1588, Ingredient 1590, Ingredient 1601, Ingredient 1605, Ingredient 8140, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96208, Ingredient 62, Ingredient 598, Ingredient 1586, Ingredient 1605, Ingredient 1607, Ingredient 2023, Ingredient 5986, Ingredient 7086, Ingredient 28559, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96209, Ingredient 1605, Ingredient 1615, Ingredient 7086, Ingredient 9341, Ingredient 44465, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96210, Ingredient 2908, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96211, Ingredient 215, Ingredient 263, Ingredient 1153, Ingredient 1453, Ingredient 1598, Ingredient 1613, Ingredient 1802, Ingredient 1826, Ingredient 1997, Ingredient 2023, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 9351, Ingredient 13891, Ingredient 26803, Ingredient 38080, Ingredient 73771, Ingredient 95438, Ingredient 104630, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96212, Ingredient 5468, Ingredient 9314, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96213, Ingredient 1589, Ingredient 4617, Ingredient 9314, Ingredient 24061, Ingredient 51508, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96215, Ingredient 1605, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96216, Ingredient 1610, Ingredient 2042, Ingredient 4701, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96217, Ingredient 459, Ingredient 1605, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96218, Ingredient 800, Ingredient 4929, Ingredient 9276, Ingredient 10541, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96219, Ingredient 1589, Ingredient 1611, Ingredient 5986, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96221, Ingredient 263, Ingredient 676, Ingredient 2945, Ingredient 9314, Ingredient 9338, Ingredient 44465, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96222, Ingredient 1594, Ingredient 1604, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96224, Ingredient 201, Ingredient 1605, Ingredient 9275, Ingredient 35361, Ingredient 83935, Ingredient 62, Ingredient 80, Ingredient 119, Ingredient 133, Ingredient 136, Ingredient 149, Ingredient 183, Ingredient 190, Ingredient 205, Ingredient 215, Ingredient 240, Ingredient 257, Ingredient 263, Ingredient 322, Ingredient 459, Ingredient 598, Ingredient 607, Ingredient 613, Ingredient 800, Ingredient 1107, Ingredient 1153, Ingredient 1453, Ingredient 1588, Ingredient 1589, Ingredient 1594, Ingredient 1596, Ingredient 1597, Ingredient 1598, Ingredient 1601, Ingredient 1604, Ingredient 1610, Ingredient 1613, Ingredient 1802, Ingredient 1826, Ingredient 1827, Ingredient 1893, Ingredient 1903, Ingredient 1967, Ingredient 1995, Ingredient 1997, Ingredient 2008, Ingredient 2023, Ingredient 2042, Ingredient 2047, Ingredient 2053, Ingredient 2269, Ingredient 3799, Ingredient 4185, Ingredient 4928, Ingredient 5236, Ingredient 5405, Ingredient 5468, Ingredient 6096, Ingredient 6416, Ingredient 6841, Ingredient 7431, Ingredient 7737, Ingredient 8376, Ingredient 8469, Ingredient 9300, Ingredient 9314, Ingredient 9315, Ingredient 9341, Ingredient 9344, Ingredient 9348, Ingredient 9351, Ingredient 9357, Ingredient 10541, Ingredient 11996, Ingredient 12344, Ingredient 13018, Ingredient 13891, Ingredient 26803, Ingredient 28559, Ingredient 33172, Ingredient 38080, Ingredient 41609, Ingredient 61707, Ingredient 68258, Ingredient 68271, Ingredient 73771, Ingredient 95438, Ingredient 105017, Ingredient 130118, Ingredient 153025, ,,,,,,,
96225, Ingredient 5986, Ingredient 24061, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96226, Ingredient 800, Ingredient 10541, Ingredient 32120, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96227, Ingredient 5986, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96229, Ingredient 201, Ingredient 1605, Ingredient 9275, Ingredient 35361, Ingredient 83935, Ingredient 62, Ingredient 80, Ingredient 119, Ingredient 133, Ingredient 136, Ingredient 159, Ingredient 183, Ingredient 190, Ingredient 203, Ingredient 204, Ingredient 257, Ingredient 263, Ingredient 459, Ingredient 613, Ingredient 614, Ingredient 634, Ingredient 800, Ingredient 1453, Ingredient 1530, Ingredient 1588, Ingredient 1604, Ingredient 1610, Ingredient 1613, Ingredient 1826, Ingredient 1827, Ingredient 1903, Ingredient 1967, Ingredient 1995, Ingredient 1997, Ingredient 2009, Ingredient 2023, Ingredient 2042, Ingredient 2047, Ingredient 2272, Ingredient 3793, Ingredient 3799, Ingredient 5405, Ingredient 5468, Ingredient 6096, Ingredient 6416, Ingredient 6509, Ingredient 7431, Ingredient 7669, Ingredient 7737, Ingredient 8376, Ingredient 9314, Ingredient 9335, Ingredient 9338, Ingredient 9344, Ingredient 9357, Ingredient 10541, Ingredient 11996, Ingredient 13018, Ingredient 13891, Ingredient 24061, Ingredient 28559, Ingredient 30442, Ingredient 33172, Ingredient 38080, Ingredient 41609, Ingredient 61707, Ingredient 73771, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96230, Ingredient 119, Ingredient 201, Ingredient 839, Ingredient 1598, Ingredient 2023, Ingredient 2053, Ingredient 9351, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96232, Ingredient 227, Ingredient 1605, Ingredient 2042, Ingredient 5272, Ingredient 7086, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96233, Ingredient 1153, Ingredient 1594, Ingredient 1605, Ingredient 1827, Ingredient 1967, Ingredient 6509, Ingredient 7086, Ingredient 7477, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96237, Ingredient 201, Ingredient 459, Ingredient 1605, Ingredient 2023, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 9351, Ingredient 13891, Ingredient 38080, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96238, Ingredient 7651, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96241, Ingredient 3793, Ingredient 5272, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96243, Ingredient 62, Ingredient 201, Ingredient 205, Ingredient 800, Ingredient 1589, Ingredient 2023, Ingredient 6841, Ingredient 9314, Ingredient 9315, Ingredient 12344, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96246, Ingredient 1590, Ingredient 1597, Ingredient 1605, Ingredient 2009, Ingredient 2023, Ingredient 6096, Ingredient 9308, Ingredient 9314, Ingredient 9338, Ingredient 33173, Ingredient 144962, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96249, Ingredient 227, Ingredient 1610, Ingredient 2269, Ingredient 8469, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96253, Ingredient 800, Ingredient 1600, Ingredient 1605, Ingredient 2042, Ingredient 5236, Ingredient 5468, Ingredient 6509, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96254, Ingredient 227, Ingredient 9310, Ingredient 9325, Ingredient 221, Ingredient 6096, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96255, Ingredient 5986, Ingredient 9308, Ingredient 9314, Ingredient 41609, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96257, Ingredient 136, Ingredient 1592, Ingredient 1594, Ingredient 1601, Ingredient 1804, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96259, Ingredient 1605, Ingredient 3793, Ingredient 9312, Ingredient 9342, Ingredient 69227, Ingredient 103637, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96260, Ingredient 1597, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96264, Ingredient 800, Ingredient 1590, Ingredient 1601, Ingredient 1607, Ingredient 105017, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96265, Ingredient 201, Ingredient 459, Ingredient 607, Ingredient 614, Ingredient 1605, Ingredient 2023, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96266, Ingredient 459, Ingredient 1589, Ingredient 1590, Ingredient 1592, Ingredient 4550, Ingredient 9351, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96267, Ingredient 1598, Ingredient 2023, Ingredient 105017, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96268, Ingredient 62, Ingredient 204, Ingredient 1586, Ingredient 1594, Ingredient 2023, Ingredient 12522, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96271, Ingredient 1607, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96272, Ingredient 1601, Ingredient 1605, Ingredient 3793, Ingredient 9315, Ingredient 9344, Ingredient 124737, Ingredient 130118, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96273, Ingredient 113, Ingredient 3388, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96274, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96276, Ingredient 614, Ingredient 1601, Ingredient 4550, Ingredient 103637, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96277, Ingredient 184, Ingredient 192, Ingredient 263, Ingredient 7086, Ingredient 9300, Ingredient 9393, Ingredient 51508, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96278, Ingredient 201, Ingredient 2008, Ingredient 5468, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96279, Ingredient 201, Ingredient 2023, Ingredient 9314, Ingredient 12522, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96281, Ingredient 1590, Ingredient 1602, Ingredient 4550, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96284, Ingredient 1605, Ingredient 1607, Ingredient 5986, Ingredient 44465, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96285, Ingredient 1149, Ingredient 1598, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96286, Ingredient 62, Ingredient 598, Ingredient 800, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96287, Ingredient 1153, Ingredient 2023, Ingredient 9275, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96288, Ingredient 607, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96290, Ingredient 159, Ingredient 1589, Ingredient 1598, Ingredient 3793, Ingredient 5986, Ingredient 9314, Ingredient 131996, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96297, Ingredient 800, Ingredient 1601, Ingredient 1605, Ingredient 3793, Ingredient 5823, Ingredient 12522, Ingredient 103637, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96298, Ingredient 1597, Ingredient 5986, Ingredient 9314, Ingredient 33173, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96299, Ingredient 201, Ingredient 263, Ingredient 3793, Ingredient 6096, Ingredient 7086, Ingredient 9338, Ingredient 12522, Ingredient 33173, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96300, Ingredient 1988, Ingredient 8469, Ingredient 9308, Ingredient 9337, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96302, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96303, Ingredient 203, Ingredient 1598, Ingredient 1607, Ingredient 6416, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96308, Ingredient 257, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96309, Ingredient 2023, Ingredient 9314, Ingredient 12522, Ingredient 26137, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96310, Ingredient 201, Ingredient 1609, Ingredient 3793, Ingredient 9315, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96314, Ingredient 2536, Ingredient 3793, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96315, Ingredient 3793, Ingredient 6096, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96317, Ingredient 201, Ingredient 459, Ingredient 1597, Ingredient 4550, Ingredient 5986, Ingredient 33173, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96319, Ingredient 6509, Ingredient 6841, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96321, Ingredient 201, Ingredient 800, Ingredient 1601, Ingredient 7086, Ingredient 9338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96322, Ingredient 1605, Ingredient 7086, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96323, Ingredient 201, Ingredient 1592, Ingredient 1610, Ingredient 2042, Ingredient 2270, Ingredient 4550, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96324, Ingredient 62, Ingredient 1153, Ingredient 1827, Ingredient 2023, Ingredient 2536, Ingredient 7086, Ingredient 9646, Ingredient 149879, Ingredient 149880, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96327, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96329, Ingredient 1589, Ingredient 1602, Ingredient 5986, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96330, Ingredient 201, Ingredient 203, Ingredient 240, Ingredient 1586, Ingredient 1994, Ingredient 6509, Ingredient 9375, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96333, Ingredient 227, Ingredient 3793, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96335, Ingredient 19352, Ingredient 131996, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
